sample_id,file_path,file_checksum,label_key,semantic_label,vocabulary_scope,recognition_profile,vocabulary_group,collection_campaign,motion_type,signer_id,session_id,source_type,raw_landmarks_available,normalization_version,quality_status,class_uid,slug,label_original,language,dialect,folder_name,file,class_idx,label_slug
879d2547e3,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_879d2547e3.npz,ee36c7f64ed84d0d1111cae3ffc7271f44fb8c20692f33971f94ad18a7a79b38,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_879d2547e3.npz,17,o
934fa0bf83,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_934fa0bf83.npz,00bd58eae27c04354873bc0ef6edcd3490ed6244f2648d0c452f7cc91555455c,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_934fa0bf83.npz,17,o
a8d8c71574,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_a8d8c71574.npz,00b406adcc814a730199e76aa530477e1bdf92704a9cad1d984546c23d210b24,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_a8d8c71574.npz,17,o
b4d4c458f0,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_b4d4c458f0.npz,bbe51a9080a260a7ef8b07368a632cabddba460c3234706cc72ff57a39c3ffe8,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_b4d4c458f0.npz,17,o
b6a37d8e8d,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_b6a37d8e8d.npz,98f5499c3d4d23b182911d7d7e627dcc95d1847da7736a46ef105fa8b24348e0,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_b6a37d8e8d.npz,17,o
bb5b56876c,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_bb5b56876c.npz,f6d84af18a7f7838f90109800109cde2d4ee07f691f74f6ad923221d7cbdd22c,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_bb5b56876c.npz,17,o
ce23953261,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_ce23953261.npz,c3f2ab5534fbc94731190758cf952dd6500c7c14234c2b4347a90c836c29b3cd,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_ce23953261.npz,17,o
e2cd3cb15e,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_e2cd3cb15e.npz,9202e8462c3d54418419fa5ada1bcccc5e3ce0e3d995c93fb761be0f63ec5e4e,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_e2cd3cb15e.npz,17,o
fbaea9cf89,dataset/features/vn/bang-chu-cai/class_o_0cebb97d/sample_fbaea9cf89.npz,0a4ca424458a6ee7bdb1a873a50a525e062368eafdc2a997f7783452fb9b6db7,vn/alphabet/o,o,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,0cebb97d-5300-4297-952e-601fde506004,o,O,vn,bang-chu-cai,class_o_0cebb97d,sample_fbaea9cf89.npz,17,o
347a1e460a,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_347a1e460a.npz,b2fccffc8c94955ef72aa9be2d44f14550371b1161a119d198c0998a35e8e25a,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_347a1e460a.npz,18,oo
445763fe6b,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_445763fe6b.npz,a680388350fae19ff817fbee2c36a734c74ae22b1a5f563378a1c5d554846e38,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_445763fe6b.npz,18,oo
625b2a6e64,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_625b2a6e64.npz,62546309d3f8e7e6f327a71d0e6d80a8e388a9550fcdfa771c9bae3c94240b8f,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_625b2a6e64.npz,18,oo
9616ee0db1,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_9616ee0db1.npz,999d23ff609747d05de3cd9dcdea43dd88d4d111fc9f2829ae75e7e8da916f51,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_9616ee0db1.npz,18,oo
9e5978f044,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_9e5978f044.npz,dc7d6d61143dc516e7fd1e8152e35d690eefbb519a47a02c24e2b9fb03ca225e,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_9e5978f044.npz,18,oo
a2f840d5ba,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_a2f840d5ba.npz,6bc5959811f225acdeef1619a4674f0ff1f33ab81f8080f8d4710b1d5f76161a,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_a2f840d5ba.npz,18,oo
c4c12fdb36,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_c4c12fdb36.npz,6ce3225226e9732b7f2e61daae75e08a6949d42b31af5731d43c57d4e2f7470a,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_c4c12fdb36.npz,18,oo
ccb48e8ddf,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_ccb48e8ddf.npz,01cbde9e4d513fe01ff1008fe31ac7c2bd339f0714645a5839d8a79bd941eb99,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_ccb48e8ddf.npz,18,oo
d29b3975b5,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_d29b3975b5.npz,e77d83721a2f265c6c55d4c71e25e89c1298bd7a943077c80a6a4eba6426b0f4,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_d29b3975b5.npz,18,oo
ee6fecb8ae,dataset/features/vn/bang-chu-cai/class_oo_870073c5/sample_ee6fecb8ae.npz,5e75bd150e0cf132f0acb8bbe868850223e09854dd0c19b21f8485fac09b13c5,vn/alphabet/oo,oo,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,870073c5-30cc-40c6-9c7d-d9d01de52074,oo,Ô,vn,bang-chu-cai,class_oo_870073c5,sample_ee6fecb8ae.npz,18,oo
0bc247d830,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_0bc247d830.npz,41836fdac884a6253de6ed64dfbec0d89ba91fda7a2db649855c0cf0f8b7a713,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_0bc247d830.npz,19,ow
2dd9a07b23,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_2dd9a07b23.npz,b13a63d2275e30172838b9a8ea2ef88e2c8a72dbc6d34530ed1894e2b12fe3fe,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_2dd9a07b23.npz,19,ow
7f58f2c1a5,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_7f58f2c1a5.npz,e7a6ef823ff8cba5aff0036d09d0fae0393dfc344937bca81b6def505bc7cc66,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_7f58f2c1a5.npz,19,ow
806c91fe46,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_806c91fe46.npz,a154c4f3e1a45036e54524d58ac82941a7eeb9e6f1f01113d7b83a1d459b5564,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_806c91fe46.npz,19,ow
9ecc050497,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_9ecc050497.npz,f8a7cd8ed800b9db567d740e34268158a9918b4aa12c4b4a11c318920106d8a9,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_9ecc050497.npz,19,ow
a755f79442,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_a755f79442.npz,8a30ff527c71461cb46662e28260322809c70a73d6f119ddf087eae0227beb2a,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_a755f79442.npz,19,ow
acdaf2fa83,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_acdaf2fa83.npz,1ef1844e6d92a75a0c0db609988d1066d08e5bdc9caf3164137e2c891285e64a,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_acdaf2fa83.npz,19,ow
ba6de57d72,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_ba6de57d72.npz,ec7f1a6d7d3ad88db650c7abd5d67a99f0903657b5d79090277a9e87fab7e1a5,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_ba6de57d72.npz,19,ow
c588fed681,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_c588fed681.npz,b792d6bd1b96b994a546ddb7899bd65deece05eedf4a9697552fbcdc2c375ecc,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_c588fed681.npz,19,ow
f9a88b8d45,dataset/features/vn/bang-chu-cai/class_ow_e19bfd88/sample_f9a88b8d45.npz,cd3baf154b1f583c17b8ae5d68ec2a0ae27d7f6a9e41ee8e48734d8ad8c05b52,vn/alphabet/ow,ow,profile_specific,alphabet,fingerspelling_alphabet,,static,S013,,camera,1,hands126_v1,unknown,e19bfd88-5c54-4b76-a2c4-2b63e0054bfd,ow,Ơ,vn,bang-chu-cai,class_ow_e19bfd88,sample_f9a88b8d45.npz,19,ow
00f5c7810b,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_00f5c7810b.npz,e8226a6f233bc4e1ca81e03536b0832925f21537ce3e4c0fca6e1973f7f4c70b,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_00f5c7810b.npz,20,p
10509e2780,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_10509e2780.npz,b717cc6b0f1efcb805c3bb7061d5dfff5c9e02da87e08d33325b185a6aaef892,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_10509e2780.npz,20,p
192addfa3e,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_192addfa3e.npz,c3686c3ed15fde879f95e5a67a82f07c5d95fcc1bb5f53cdc637d659a98f8046,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_192addfa3e.npz,20,p
20d3ca03ea,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_20d3ca03ea.npz,e198b8df8209c67d6b8ebc024962e2e5912555a5c6c119c23475978c5356fee5,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_20d3ca03ea.npz,20,p
39ebd602da,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_39ebd602da.npz,fd01e92a06b390b69c48725df99453acc231e047db9d2efda3ba0e2d56f24c88,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_39ebd602da.npz,20,p
4018ef61f1,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_4018ef61f1.npz,615379d2541157da5e2d68174641f865efbbb675c25ea35c99bcbf214288608f,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_4018ef61f1.npz,20,p
4bf3d7fc62,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_4bf3d7fc62.npz,6396ac7c3d047de39451d7227e928a62213d7bce96a3c5ea2b5f7b99ee1763bd,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_4bf3d7fc62.npz,20,p
548a871f4b,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_548a871f4b.npz,f53fecee6089a903927fa6fdc52a0535e19347db4b2f4c3ce5dc9f63612de6f0,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_548a871f4b.npz,20,p
63532107c8,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_63532107c8.npz,2838b9ccc960abe75eaceeb2e0ce83c8e9e951ed59e8ff3c31b0248904341cda,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_63532107c8.npz,20,p
a46d863dfd,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_a46d863dfd.npz,c437af93bdf528c2dfd6a48957ea1af7201dac3d2ea7fa707545a75945258740,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_a46d863dfd.npz,20,p
a50567f30b,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_a50567f30b.npz,ded70df542072d8575d755362e9ad4d83133d45c615bce4cd6d1a7c54e1eb4ae,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_a50567f30b.npz,20,p
ba8812da7b,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_ba8812da7b.npz,8714095f72429b4d0dbcbd0a8fd9ec5c0ed45ba543f4866a4266817cb2b25bbe,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_ba8812da7b.npz,20,p
bbf43d13f1,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_bbf43d13f1.npz,e17d41f1c4f6cfca658c6e843e18c2d6a9dde130e9068f281b2a261007f2d4dd,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,0,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_bbf43d13f1.npz,20,p
cb8b630199,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_cb8b630199.npz,6068d46748bd0bb899554378e114db217776c6d966aacc4d22aabe5ce240925c,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_cb8b630199.npz,20,p
fcdb855bc2,dataset/features/vn/bang-chu-cai/class_p_bd134d66/sample_fcdb855bc2.npz,6f99d6d72a1a17e23550a0855a8b3668b11ace4f4e1eb3d1610bdafd6ac16d49,vn/alphabet/p,p,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,bd134d66-3e4b-4273-a8cf-8e33966c8cbd,p,P,vn,bang-chu-cai,class_p_bd134d66,sample_fcdb855bc2.npz,20,p
1d391beb2b,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_1d391beb2b.npz,307bebdbad2053c719d96d849c8ede1dca402c2dae03a6562d1cfe22ae3fbd21,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_1d391beb2b.npz,21,q
1fb547f60e,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_1fb547f60e.npz,2b1e96f3952e844845a669b4558bcf6ab9af78105a8ed3ce79d45a21ed48cf6b,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_1fb547f60e.npz,21,q
391b2cfb19,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_391b2cfb19.npz,f1a47d9275024d9ba15d152a21bc45dce89d0d53158ac8b39e5d809c1f547f58,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_391b2cfb19.npz,21,q
4513f47ad1,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_4513f47ad1.npz,40eba96c4385b094d00e1e74c692ba4f4d62793fbd08f19314ede150540e3fe0,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_4513f47ad1.npz,21,q
48061e19eb,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_48061e19eb.npz,663a97bb371e36b372b6648fcb8528e25598cbe2db08f122364a8959c0108056,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_48061e19eb.npz,21,q
9d38a87ef6,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_9d38a87ef6.npz,4aad5b7a609cf0f83fd50797f1e0c7602f88e04c405c694e170d2b13edc2e5c8,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_9d38a87ef6.npz,21,q
cc063112ea,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_cc063112ea.npz,93c9777b90bf14a24933522d9c22d10c54178b112947aedbc7151eb61fc9c360,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_cc063112ea.npz,21,q
ce5c69a163,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_ce5c69a163.npz,9cb56665cae656763e42db4282d22ffdfa2012b7514a29ef07191d2f52f9ea48,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_ce5c69a163.npz,21,q
f394c98184,dataset/features/vn/bang-chu-cai/class_q_356d0732/sample_f394c98184.npz,4b04515281ae1c64d043c0ce94d8b3e7814288be3d2286f377af32b8451970a2,vn/alphabet/q,q,profile_specific,alphabet,fingerspelling_alphabet,,,S013,,camera,1,hands126_v1,unknown,356d0732-cf18-4cfb-bded-5ac06d847a3e,q,Q,vn,bang-chu-cai,class_q_356d0732,sample_f394c98184.npz,21,q
0c39b15f42,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_0c39b15f42.npz,430f4a7ae52956bfc80f57e07dcf1bc7ad20babc7c9895b6b5bb7ad3060a023f,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_0c39b15f42.npz,22,r
1599373be8,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_1599373be8.npz,21362bcb4f33ae64412402b7f00e2c135f2ed5c32ce73363119c03dc2f97b8d3,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_1599373be8.npz,22,r
2e5ff4cd11,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_2e5ff4cd11.npz,a49dde26358f9f4dff0f7ef4c3a6fe88d5b3901bf4987bd38d86e2d157cb9d18,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_2e5ff4cd11.npz,22,r
5d49a0c635,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_5d49a0c635.npz,2c2530ffba106c1b0be060a5aa8a1617480451aa83dde87204f54ebe28735990,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_5d49a0c635.npz,22,r
93e98e16dc,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_93e98e16dc.npz,c95b2a98ce1d2847125f6a1417b1000aa3ea40b31cbe85317108537922b0edc0,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_93e98e16dc.npz,22,r
d6c9787f81,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_d6c9787f81.npz,2816b88309344e75f91fec447efa2a451c8748df11ec359f4b099b73387270cc,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_d6c9787f81.npz,22,r
dd025b0e78,dataset/features/vn/bang-chu-cai/class_r_3a9d324b/sample_dd025b0e78.npz,1a555aa53c32d1722b111d9e8a9bbd2611935b72ecea2bc943452960834c5986,vn/alphabet/r,r,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S013,,camera,1,hands126_v1,unknown,3a9d324b-5e21-4bc1-8cc1-7de8346b85b8,r,R,vn,bang-chu-cai,class_r_3a9d324b,sample_dd025b0e78.npz,22,r
