sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at
14e7475bff,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_14e7475bff.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_14e7475bff.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_14e7475bff.npz,,2026-05-04T09:46:27.442540Z
864efd65fc,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_864efd65fc.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_864efd65fc.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_864efd65fc.npz,,2026-05-04T09:46:27.618416Z
6c5a3678d1,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_6c5a3678d1.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_6c5a3678d1.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_6c5a3678d1.npz,,2026-05-04T09:46:34.450025Z
d9882b6435,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_d9882b6435.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_d9882b6435.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_d9882b6435.npz,,2026-05-04T09:46:34.533217Z
cceb11a363,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_cceb11a363.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_cceb11a363.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_cceb11a363.npz,,2026-05-04T09:46:34.615570Z
b161aab08c,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_b161aab08c.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_b161aab08c.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_b161aab08c.npz,,2026-05-04T09:46:34.714621Z
5a117168ae,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_5a117168ae.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_5a117168ae.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_5a117168ae.npz,,2026-05-04T09:46:34.796912Z
27ae3a6569,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_27ae3a6569.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_27ae3a6569.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_27ae3a6569.npz,,2026-05-04T09:46:34.881302Z
746e13b4d8,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_746e13b4d8.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_746e13b4d8.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_746e13b4d8.npz,,2026-05-04T09:46:34.962914Z
24b188bac3,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_24b188bac3.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_24b188bac3.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_24b188bac3.npz,,2026-05-04T09:46:35.043848Z
50f23faa2c,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_50f23faa2c.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_50f23faa2c.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_50f23faa2c.npz,,2026-05-04T09:46:42.478540Z
3ba907f4c1,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_3ba907f4c1.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_3ba907f4c1.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_3ba907f4c1.npz,,2026-05-04T09:46:42.564851Z
4617b1de32,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_4617b1de32.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_4617b1de32.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_4617b1de32.npz,,2026-05-04T09:46:42.657211Z
ae14531c73,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_ae14531c73.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_ae14531c73.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_ae14531c73.npz,,2026-05-04T09:46:42.738183Z
97073ff30c,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_97073ff30c.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_97073ff30c.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_97073ff30c.npz,,2026-05-04T09:46:42.815327Z
479030ffa1,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_479030ffa1.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_479030ffa1.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_479030ffa1.npz,,2026-05-04T09:46:42.895980Z
d1954de859,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_d1954de859.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_d1954de859.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_d1954de859.npz,,2026-05-04T09:46:42.977260Z
8631351c38,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_8631351c38.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_8631351c38.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_8631351c38.npz,,2026-05-04T09:46:43.057824Z
81cbee59db,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_81cbee59db.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_81cbee59db.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_81cbee59db.npz,,2026-05-04T09:46:56.092423Z
9659d13910,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_9659d13910.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_9659d13910.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_9659d13910.npz,,2026-05-04T09:46:56.190324Z
ef6cf3f54d,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_ef6cf3f54d.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_ef6cf3f54d.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_ef6cf3f54d.npz,,2026-05-04T09:46:56.282274Z
441be510cd,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_441be510cd.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_441be510cd.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_441be510cd.npz,,2026-05-04T09:46:56.372864Z
66d1eea738,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_66d1eea738.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_66d1eea738.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_66d1eea738.npz,,2026-05-04T09:46:56.468417Z
133e565138,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_133e565138.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_133e565138.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_133e565138.npz,,2026-05-04T09:46:56.564045Z
b74b75b806,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_b74b75b806.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_b74b75b806.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_b74b75b806.npz,,2026-05-04T09:46:56.656377Z
c9e02f683d,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_c9e02f683d.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_c9e02f683d.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_c9e02f683d.npz,,2026-05-04T09:46:56.754969Z
e33f7b0656,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_e33f7b0656.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_e33f7b0656.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_e33f7b0656.npz,,2026-05-04T09:47:04.345781Z
b99a28bcbd,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_b99a28bcbd.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_b99a28bcbd.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_b99a28bcbd.npz,,2026-05-04T09:47:04.434262Z
682e42b49a,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_682e42b49a.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_682e42b49a.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_682e42b49a.npz,,2026-05-04T09:47:04.523954Z
7b461e3194,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_7b461e3194.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_7b461e3194.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_7b461e3194.npz,,2026-05-04T09:47:04.608796Z
1b7ea621ea,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_1b7ea621ea.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_1b7ea621ea.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_1b7ea621ea.npz,,2026-05-04T09:47:04.700184Z
0889598838,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_0889598838.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_0889598838.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_0889598838.npz,,2026-05-04T09:47:04.779912Z
f999e3aa2b,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_f999e3aa2b.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_f999e3aa2b.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_f999e3aa2b.npz,,2026-05-04T09:47:04.857857Z
33007dc5b4,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_33007dc5b4.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_33007dc5b4.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_33007dc5b4.npz,,2026-05-04T09:47:04.940440Z
c358cffc85,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_c358cffc85.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_c358cffc85.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_c358cffc85.npz,,2026-05-04T09:47:12.564978Z
9cfb333ce4,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_9cfb333ce4.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_9cfb333ce4.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_9cfb333ce4.npz,,2026-05-04T09:47:12.663816Z
f14e44d974,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_f14e44d974.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_f14e44d974.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_f14e44d974.npz,,2026-05-04T09:47:12.765378Z
2a5d6cb310,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_2a5d6cb310.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_2a5d6cb310.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_2a5d6cb310.npz,,2026-05-04T09:47:12.863474Z
64d5ff83e3,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_64d5ff83e3.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_64d5ff83e3.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_64d5ff83e3.npz,,2026-05-04T09:47:12.961054Z
ce03cb3997,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_ce03cb3997.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_ce03cb3997.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_ce03cb3997.npz,,2026-05-04T09:47:13.051553Z
37e57a1fcb,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_37e57a1fcb.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_37e57a1fcb.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_37e57a1fcb.npz,,2026-05-04T09:47:13.128089Z
11499cba18,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_11499cba18.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_11499cba18.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_11499cba18.npz,,2026-05-04T09:47:13.217698Z
9ab8428460,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_9ab8428460.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_9ab8428460.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_9ab8428460.npz,,2026-05-04T09:47:20.835903Z
1b3697aced,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_1b3697aced.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_1b3697aced.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_1b3697aced.npz,,2026-05-04T09:47:20.944098Z
d8201edf63,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_d8201edf63.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_d8201edf63.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_d8201edf63.npz,,2026-05-04T09:47:21.032458Z
903076300a,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_903076300a.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_903076300a.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_903076300a.npz,,2026-05-04T09:47:21.125174Z
825a792642,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_825a792642.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_825a792642.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_825a792642.npz,,2026-05-04T09:47:21.211712Z
e705ed8fbe,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_e705ed8fbe.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_e705ed8fbe.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_e705ed8fbe.npz,,2026-05-04T09:47:21.294465Z
9353b889a1,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_9353b889a1.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_9353b889a1.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_9353b889a1.npz,,2026-05-04T09:47:21.373330Z
2d6f9066e4,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_2d6f9066e4.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_2d6f9066e4.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_2d6f9066e4.npz,,2026-05-04T09:47:21.456444Z
2d38c58bf7,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_2d38c58bf7.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_2d38c58bf7.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_2d38c58bf7.npz,,2026-05-04T09:47:29.099825Z
93bfe4acb8,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_93bfe4acb8.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_93bfe4acb8.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_93bfe4acb8.npz,,2026-05-04T09:47:29.191492Z
13e2c36082,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_13e2c36082.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_13e2c36082.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_13e2c36082.npz,,2026-05-04T09:47:29.280726Z
495f4e0392,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_495f4e0392.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_495f4e0392.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_495f4e0392.npz,,2026-05-04T09:47:29.363198Z
e46d6aca97,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_e46d6aca97.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_e46d6aca97.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_e46d6aca97.npz,,2026-05-04T09:47:29.445435Z
eaa7ac4d13,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_eaa7ac4d13.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_eaa7ac4d13.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_eaa7ac4d13.npz,,2026-05-04T09:47:29.542675Z
